chr21	exon	6230696	6230951
chr21	exon	6267135	6267280
chr21	exon	6234983	6235147
chr21	exon	6232566	6232833
chr21	exon	6267135	6267317
chr21	exon	6235989	6236160
chr21	exon	6234983	6235147
chr21	exon	6232597	6232833
chr21	gene	6272135	6276532
chr21	exon	6276377	6276532
chr21	exon	6276087	6276203
chr21	exon	6275867	6276013
chr21	exon	6275273	6275371
chr21	exon	6274937	6275041
chr21	exon	6274151	6274249
chr21	exon	6273922	6274032
chr21	exon	6272967	6273026
chr21	exon	6272782	6272880
chr21	exon	6272135	6272164
chr21	gene	6309161	6312948
chr21	exon	6309161	6309304
chr21	exon	6309700	6309816
chr21	exon	6310672	6310779
chr21	exon	6311466	6311556
chr21	exon	6311679	6311847
chr21	exon	6312837	6312948
chr21	gene	6318378	6360415
chr21	exon	6318378	6318604
chr21	exon	6320872	6320974
chr21	exon	6321164	6322248
chr21	exon	6318402	6318604
chr21	exon	6320872	6320974
chr21	exon	6322600	6322697
chr21	exon	6353086	6353289
chr21	exon	6318422	6318604
chr21	exon	6320872	6320974
chr21	exon	6322600	6322697
chr21	exon	6329548	6329955
chr21	exon	6318422	6318604
chr21	exon	6320872	6320974
chr21	exon	6322600	6322697
chr21	exon	6323874	6324086
chr21	exon	6353086	6353289
chr21	exon	6318428	6318604
chr21	exon	6320883	6320974
chr21	exon	6321164	6321382
chr21	exon	6318434	6318604
chr21	exon	6329548	6329607
chr21	exon	6354358	6354522
chr21	exon	6358555	6360415
chr21	exon	6318440	6318604
chr21	exon	6320872	6320974
chr21	exon	6322600	6322697
chr21	exon	6356688	6356986
chr21	exon	6318462	6318604
chr21	exon	6320845	6320974
chr21	exon	6321164	6321822
chr21	exon	6318463	6318604
chr21	exon	6321006	6321822
chr21	exon	6318466	6318604
chr21	exon	6320872	6320974
chr21	exon	6322600	6322697
chr21	exon	6332409	6332488
chr21	exon	6334124	6334318
chr21	exon	6318476	6318604
chr21	exon	6320883	6320974
chr21	exon	6322600	6322697
chr21	exon	6329548	6329955
chr21	exon	6318476	6318604
chr21	exon	6320883	6320974
chr21	exon	6322600	6322697
chr21	exon	6353086	6353289
chr21	exon	6318481	6318604
chr21	exon	6320883	6320974
chr21	exon	6322600	6322697
chr21	exon	6323874	6324086
chr21	exon	6329548	6329955
chr21	exon	6318495	6318604
chr21	exon	6354358	6354522
chr21	exon	6358555	6359184
chr21	exon	6354264	6354522
chr21	exon	6358555	6358574
chr21	exon	6358577	6358738
chr21	exon	6358741	6359767
chr21	gene	6365955	6366055
chr21	exon	6365955	6366055
chr21	gene	6444869	6467513
chr21	exon	6467448	6467513
chr21	exon	6464944	6465019
chr21	exon	6463663	6463879
chr21	exon	6460187	6460293
chr21	exon	6457921	6458055
chr21	exon	6457294	6457373
chr21	exon	6457065	6457199
chr21	exon	6456881	6456950
chr21	exon	6455578	6455669
chr21	exon	6454631	6454756
chr21	exon	6453989	6454073
chr21	exon	6452119	6452224
chr21	exon	6450904	6450981
chr21	exon	6450512	6450646
chr21	exon	6449823	6449931
chr21	exon	6448481	6448565
chr21	exon	6444869	6445661
chr21	gene	6484623	6499248
chr21	exon	6499129	6499248
chr21	exon	6495993	6496080
chr21	exon	6492131	6492197
chr21	exon	6487363	6487412
chr21	exon	6487107	6487205
chr21	exon	6486322	6486455
chr21	exon	6486138	6486230
chr21	exon	6484623	6484916
chr21	gene	6499203	6564489
chr21	exon	6499203	6499773
chr21	exon	6501020	6501194
chr21	exon	6560072	6560971
chr21	exon	6562201	6562323
chr21	exon	6563755	6564489
chr21	gene	6630182	6670695
chr21	exon	6634604	6638337
chr21	exon	6630182	6632437
chr21	exon	6659519	6659740
chr21	exon	6634604	6634768
chr21	exon	6630182	6630570
chr21	exon	6670522	6670692
chr21	exon	6659519	6659578
chr21	exon	6634604	6634768
chr21	exon	6630182	6630570
chr21	exon	6670522	6670650
chr21	exon	6634604	6634768
chr21	exon	6631798	6632437
chr21	exon	6670522	6670642
chr21	exon	6668152	6668243
chr21	exon	6666429	6666526
chr21	exon	6632153	6632437
chr21	exon	6635611	6635776
chr21	exon	6634604	6634768
chr21	exon	6632363	6632437
chr21	exon	6670522	6670611
chr21	exon	6659519	6659578
chr21	exon	6634358	6634768
chr21	exon	6670522	6670695
chr21	exon	6668152	6668254
chr21	exon	6667304	6667962
chr21	gene	6667304	6670667
chr21	exon	6670522	6670667
chr21	exon	6668152	6668243
chr21	exon	6667304	6667962
chr21	exon	6670522	6670650
chr21	exon	6667710	6668254
chr21	gene	6676178	6679962
chr21	exon	6679812	6679962
chr21	exon	6679545	6679635
chr21	exon	6679281	6679410
chr21	exon	6678660	6678789
chr21	exon	6678348	6678450
chr21	exon	6677571	6677661
chr21	exon	6677311	6677445
chr21	exon	6676377	6676454
chr21	exon	6676178	6676299
chr21	gene	6712596	6716361
chr21	exon	6712596	6712737
chr21	exon	6712926	6713031
chr21	exon	6713139	6713250
chr21	exon	6713757	6713850
chr21	exon	6714090	6714183
chr21	exon	6714879	6714969
chr21	exon	6716097	6716157
chr21	exon	6716244	6716361
chr21	gene	6721812	6725209
chr21	exon	6721812	6721991
chr21	exon	6724259	6724293
chr21	exon	6724393	6725209
chr21	gene	6789592	6812297
chr21	exon	6789592	6789706
chr21	exon	6797730	6797785
chr21	exon	6810857	6812297
chr21	gene	6859171	6859256
chr21	exon	6859171	6859256
chr21	gene	6897291	6899280
chr21	exon	6897291	6899280
chr21	gene	6904884	6906692
chr21	exon	6904884	6905165
chr21	exon	6906517	6906692
chr21	gene	6986450	6997765
chr21	exon	6997592	6997699
chr21	exon	6995222	6995313
chr21	exon	6993499	6993596
chr21	exon	6992110	6992322
chr21	exon	6986450	6986648
chr21	exon	6997592	6997740
chr21	exon	6995222	6995313
chr21	exon	6993157	6993596
chr21	exon	6997592	6997737
chr21	exon	6995222	6995313
chr21	exon	6994374	6995032
chr21	exon	6997592	6997765
chr21	exon	6995222	6995324
chr21	exon	6994374	6995032
chr21	gene	7003248	7007022
chr21	exon	7006881	7007022
chr21	exon	7006611	7006701
chr21	exon	7006380	7006494
chr21	exon	7005726	7005858
chr21	exon	7005411	7005522
chr21	exon	7004640	7004730
chr21	exon	7004463	7004517
chr21	exon	7003443	7003509
chr21	exon	7003248	7003365
chr21	gene	7020599	7025166
chr21	exon	7020599	7020649
chr21	exon	7024625	7025166
chr21	gene	7048891	7087229
chr21	exon	7048891	7049060
chr21	exon	7061347	7061405
chr21	exon	7081049	7081213
chr21	exon	7085245	7087097
chr21	exon	7048917	7049060
chr21	exon	7080036	7080207
chr21	exon	7085245	7085500
chr21	exon	7048920	7049060
chr21	exon	7081049	7081213
chr21	exon	7085245	7085797
chr21	exon	7048939	7049060
chr21	exon	7080036	7080289
chr21	exon	7081049	7081213
chr21	exon	7083363	7083598
chr21	exon	7048982	7049060
chr21	exon	7081049	7081213
chr21	exon	7083363	7083742
chr21	exon	7081004	7081213
chr21	exon	7085245	7087229
chr21	gene	7092616	7092716
chr21	exon	7092616	7092716
chr21	gene	7129103	7130287
chr21	exon	7129103	7130287
chr21	gene	7135334	7137789
chr21	exon	7135334	7137789
chr21	gene	7385058	7388799
chr21	exon	7388670	7388799
chr21	exon	7388391	7388481
chr21	exon	7388130	7388259
chr21	exon	7387506	7387638
chr21	exon	7387197	7387299
chr21	exon	7386420	7386510
chr21	exon	7386240	7386294
chr21	exon	7385229	7385289
chr21	exon	7385058	7385142
chr21	gene	7421442	7425839
chr21	exon	7425810	7425839
chr21	exon	7425094	7425192
chr21	exon	7424948	7425007
chr21	exon	7423942	7424052
chr21	exon	7423719	7423823
chr21	exon	7422933	7423037
chr21	exon	7422603	7422701
chr21	exon	7421961	7422107
chr21	exon	7421771	7421887
chr21	exon	7421442	7421597
chr21	gene	7430659	7469007
chr21	exon	7430659	7430838
chr21	exon	7462827	7462991
chr21	exon	7463449	7463503
chr21	exon	7467023	7467182
chr21	exon	7430669	7430838
chr21	exon	7443125	7443183
chr21	exon	7462827	7462991
chr21	exon	7467023	7468875
chr21	exon	7430695	7430838
chr21	exon	7461814	7461985
chr21	exon	7467023	7467278
chr21	exon	7430717	7430838
chr21	exon	7461814	7462067
chr21	exon	7462827	7462991
chr21	exon	7465141	7465376
chr21	exon	7430730	7430838
chr21	exon	7462827	7462991
chr21	exon	7467023	7467742
chr21	exon	7430760	7430838
chr21	exon	7462827	7462991
chr21	exon	7465141	7465784
chr21	exon	7462782	7462991
chr21	exon	7467023	7469007
chr21	gene	7474394	7474494
chr21	exon	7474394	7474494
chr21	gene	7626344	7627528
chr21	exon	7626344	7627528
chr21	gene	7663911	7664011
chr21	exon	7663911	7664011
chr21	gene	7669397	7681742
chr21	exon	7675414	7679177
chr21	exon	7669397	7673264
chr21	exon	7676338	7676444
chr21	exon	7675414	7675578
chr21	exon	7669530	7669659
chr21	exon	7675414	7675666
chr21	exon	7670167	7671382
chr21	exon	7676420	7676592
chr21	exon	7671127	7671382
chr21	exon	7676144	7677935
chr21	exon	7671873	7672054
chr21	exon	7681597	7681742
chr21	exon	7676426	7676591
chr21	exon	7675414	7675578
chr21	exon	7672755	7673264
chr21	exon	7676426	7676627
chr21	exon	7675414	7675578
chr21	exon	7673074	7673264
chr21	exon	7676338	7676592
chr21	exon	7675414	7675578
chr21	exon	7673217	7673264
chr21	gene	7744951	7758630
chr21	exon	7744951	7745038
chr21	exon	7748899	7748987
chr21	exon	7754952	7755118
chr21	exon	7758105	7758630
chr21	gene	7769588	7770548
chr21	exon	7769588	7770548
chr21	gene	7788703	7793954
chr21	exon	7793821	7793954
chr21	exon	7788703	7789618
chr21	gene	7816677	7829632
chr21	exon	7829517	7829632
chr21	exon	7828642	7828724
chr21	exon	7816677	7819672
chr21	gene	8101251	8103706
chr21	exon	8101251	8103706
chr21	gene	8197620	8227646
chr21	exon	8197620	8197927
chr21	exon	8200738	8201052
chr21	exon	8222961	8223057
chr21	exon	8223185	8224185
chr21	exon	8224347	8224438
chr21	exon	8226174	8226391
chr21	exon	8227180	8227646
chr21	gene	8205315	8205406
chr21	exon	8205315	8205406
chr21	gene	8205851	8205940
chr21	exon	8205851	8205940
chr21	gene	8208473	8208652
chr21	exon	8208473	8208652
chr21	gene	8208844	8208904
chr21	exon	8208844	8208904
chr21	gene	8210384	8211306
chr21	exon	8210384	8211306
chr21	gene	8212572	8212724
chr21	exon	8212572	8212724
chr21	gene	8235354	8235832
chr21	exon	8235354	8235832
chr21	gene	8237649	8237979
chr21	exon	8237649	8237979
chr21	gene	8238859	8239092
chr21	exon	8238859	8239092
chr21	gene	8240736	8241047
chr21	exon	8240736	8241047
chr21	gene	8249505	8249596
chr21	exon	8249505	8249596
chr21	gene	8250060	8250149
chr21	exon	8250060	8250149
chr21	gene	8254592	8255514
chr21	exon	8254592	8255514
chr21	gene	8256781	8256933
chr21	exon	8256781	8256933
chr21	gene	8380643	8454792
chr21	exon	8380643	8380972
chr21	exon	8383784	8384098
chr21	exon	8405960	8406056
chr21	exon	8406184	8407184
chr21	exon	8407346	8407437
chr21	exon	8409173	8409390
chr21	exon	8410179	8410645
chr21	exon	8380665	8380972
chr21	exon	8383784	8384098
chr21	exon	8450147	8450243
chr21	exon	8450371	8451371
chr21	exon	8451533	8451624
chr21	exon	8453320	8453537
chr21	exon	8454326	8454792
chr21	exon	8380666	8380972
chr21	exon	8383784	8383921
chr21	exon	8405960	8406056
chr21	exon	8406184	8406481
chr21	exon	8380666	8380972
chr21	exon	8383784	8383921
chr21	exon	8450147	8450243
chr21	exon	8450371	8450668
chr21	gene	8388362	8388453
chr21	exon	8388362	8388453
chr21	gene	8388898	8388987
chr21	exon	8388898	8388987
chr21	gene	8393419	8394341
chr21	exon	8393419	8394341
chr21	gene	8395607	8395759
chr21	exon	8395607	8395759
chr21	gene	8417757	8418235
chr21	exon	8417757	8418235
chr21	gene	8420675	8421003
chr21	exon	8420675	8421003
chr21	gene	8421883	8422116
chr21	exon	8421883	8422116
chr21	gene	8423760	8424071
chr21	exon	8423760	8424071
chr21	gene	8432530	8432621
chr21	exon	8432530	8432621
chr21	gene	8433085	8433174
chr21	exon	8433085	8433174
chr21	gene	8437629	8438551
chr21	exon	8437629	8438551
chr21	gene	8439823	8439975
chr21	exon	8439823	8439975
chr21	gene	8462320	8462798
chr21	exon	8462320	8462798
chr21	gene	8465254	8465586
chr21	exon	8465254	8465586
chr21	gene	8466466	8466699
chr21	exon	8466466	8466699
chr21	gene	8468320	8468631
chr21	exon	8468320	8468631
chr21	gene	8603547	8603984
chr21	exon	8603547	8603984
chr21	gene	8680538	8680934
chr21	exon	8680538	8680934
chr21	gene	8701461	8701562
chr21	exon	8701461	8701562
chr21	gene	8759077	8761335
chr21	exon	8759077	8759861
chr21	exon	8761276	8761335
chr21	exon	8759081	8759261
chr21	exon	8761276	8761335
chr21	gene	8762386	8836565
chr21	exon	8836527	8836565
chr21	exon	8807013	8807172
chr21	exon	8762386	8763340
chr21	gene	8801362	8801880
chr21	exon	8801362	8801880
chr21	gene	8845566	8846646
chr21	exon	8845566	8846646
chr21	gene	8857260	8880976
chr21	exon	8857260	8857318
chr21	exon	8859997	8860066
chr21	exon	8864001	8864082
chr21	exon	8866871	8866899
chr21	exon	8866991	8867063
chr21	exon	8873017	8873087
chr21	exon	8877131	8877294
chr21	exon	8878664	8878843
chr21	exon	8880012	8880976
chr21	gene	8986999	8987178
chr21	exon	8986999	8987178
chr21	gene	8987370	8987430
chr21	exon	8987370	8987430
chr21	gene	8996496	9018670
chr21	exon	9018548	9018670
chr21	exon	8996496	8996599
chr21	gene	9026821	9027329
chr21	exon	9026821	9027329
chr21	gene	9053122	9059060
chr21	exon	9053122	9053393
chr21	exon	9058823	9059060
chr21	gene	9068325	9129773
chr21	exon	9129683	9129769
chr21	exon	9127489	9127535
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068325	9068659
chr21	exon	9129683	9129773
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068346	9068659
chr21	exon	9129683	9129742
chr21	exon	9127489	9127547
chr21	exon	9124362	9124421
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068351	9068659
chr21	exon	9129683	9129769
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068354	9068629
chr21	exon	9129683	9129729
chr21	exon	9128960	9129200
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068356	9068659
chr21	exon	9129683	9129769
chr21	exon	9127489	9127535
chr21	exon	9070214	9070444
chr21	exon	9068356	9069599
chr21	exon	9129683	9129772
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9068356	9069599
chr21	exon	9129683	9129772
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9068356	9068659
chr21	exon	9129683	9129772
chr21	exon	9127489	9127547
chr21	exon	9087878	9087946
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068356	9068659
chr21	exon	9129683	9129729
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068358	9069341
chr21	exon	9129683	9129735
chr21	exon	9127489	9127535
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9069154	9069341
chr21	exon	9068359	9068659
chr21	exon	9129683	9129750
chr21	exon	9127489	9127547
chr21	exon	9069445	9070444
chr21	exon	9068359	9068659
chr21	exon	9129683	9129769
chr21	exon	9127489	9127547
chr21	exon	9068359	9070444
chr21	exon	9129683	9129744
chr21	exon	9127489	9127547
chr21	exon	9075115	9075341
chr21	exon	9070214	9070444
chr21	exon	9068360	9068659
chr21	exon	9129683	9129759
chr21	exon	9127489	9127547
chr21	exon	9070214	9070436
chr21	exon	9069445	9069599
chr21	exon	9068360	9068659
chr21	exon	9129683	9129760
chr21	exon	9127489	9127547
chr21	exon	9077486	9077714
chr21	exon	9070214	9070444
chr21	exon	9068360	9068659
chr21	exon	9129683	9129763
chr21	exon	9127489	9127547
chr21	exon	9077486	9077714
chr21	exon	9075115	9075341
chr21	exon	9070214	9070444
chr21	exon	9068360	9069599
chr21	exon	9129683	9129763
chr21	exon	9127489	9127547
chr21	exon	9069445	9069599
chr21	exon	9068360	9068659
chr21	exon	9129683	9129768
chr21	exon	9127489	9127535
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068360	9068629
chr21	exon	9129683	9129768
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9069445	9069722
chr21	exon	9068360	9068659
chr21	exon	9129683	9129769
chr21	exon	9127489	9127547
chr21	exon	9077486	9077539
chr21	exon	9075115	9075341
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068360	9068659
chr21	exon	9129683	9129772
chr21	exon	9127489	9127547
chr21	exon	9075115	9075341
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068360	9068659
chr21	exon	9128960	9129705
chr21	exon	9127489	9127547
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068362	9068659
chr21	exon	9129683	9129758
chr21	exon	9127489	9127547
chr21	exon	9087878	9087946
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068362	9068629
chr21	exon	9129683	9129763
chr21	exon	9127489	9127535
chr21	exon	9070214	9070444
chr21	exon	9068362	9068659
chr21	exon	9129683	9129770
chr21	exon	9127489	9127535
chr21	exon	9070214	9070444
chr21	exon	9069445	9069626
chr21	exon	9068362	9068659
chr21	exon	9129683	9129733
chr21	exon	9127489	9127535
chr21	exon	9075115	9075341
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068365	9068659
chr21	exon	9129683	9129769
chr21	exon	9127489	9127547
chr21	exon	9076228	9077714
chr21	exon	9129683	9129763
chr21	exon	9127489	9127547
chr21	exon	9081558	9081801
chr21	exon	9129683	9129742
chr21	exon	9127489	9127547
chr21	exon	9085904	9087946
chr21	gene	9068414	9073609
chr21	exon	9073095	9073609
chr21	exon	9071609	9071682
chr21	exon	9071128	9071248
chr21	exon	9070214	9070444
chr21	exon	9069445	9069599
chr21	exon	9068414	9068629
chr21	gene	9082601	9083101
chr21	exon	9082601	9083101
chr21	gene	9088188	9088391
chr21	exon	9088188	9088391
chr21	gene	9325013	9370490
chr21	exon	9325013	9325100
chr21	exon	9325631	9325823
chr21	exon	9327240	9327298
chr21	exon	9331231	9331290
chr21	exon	9367174	9367275
chr21	exon	9368466	9368775
chr21	exon	9325015	9325823
chr21	exon	9327240	9327298
chr21	exon	9331231	9331392
chr21	exon	9325015	9325823
chr21	exon	9327240	9327298
chr21	exon	9331231	9331290
chr21	exon	9367174	9367275
chr21	exon	9368466	9369204
chr21	exon	9325015	9325223
chr21	exon	9325605	9325823
chr21	exon	9327240	9327298
chr21	exon	9331231	9331290
chr21	exon	9367174	9367275
chr21	exon	9368466	9369209
chr21	exon	9325020	9325223
chr21	exon	9327240	9327298
chr21	exon	9331231	9331290
chr21	exon	9367174	9367275
chr21	exon	9368466	9368911
chr21	exon	9325024	9325223
chr21	exon	9327240	9327299
chr21	exon	9325024	9325223
chr21	exon	9327240	9327298
chr21	exon	9331231	9331290
chr21	exon	9367174	9367275
chr21	exon	9369262	9370490
chr21	exon	9325039	9325223
chr21	exon	9325605	9325823
chr21	exon	9327240	9327298
chr21	exon	9343508	9343532
chr21	exon	9354231	9354319
chr21	exon	9325048	9325223
chr21	exon	9325605	9325823
chr21	exon	9327240	9327298
chr21	exon	9367174	9367275
chr21	exon	9368209	9368911
chr21	exon	9325052	9325100
chr21	exon	9325874	9325961
chr21	exon	9327240	9327298
chr21	exon	9325055	9325223
chr21	exon	9325583	9325823
chr21	exon	9327240	9327298
chr21	exon	9367174	9367275
chr21	exon	9368209	9368911
chr21	exon	9325057	9326309
chr21	exon	9325059	9325100
chr21	exon	9327240	9327777
chr21	exon	9325070	9325823
chr21	exon	9327240	9327298
chr21	exon	9367174	9367275
chr21	exon	9368209	9368906
chr21	exon	9325071	9325223
chr21	exon	9327240	9327298
chr21	exon	9331231	9331290
chr21	exon	9367174	9367275
chr21	exon	9368668	9368910
chr21	exon	9325071	9325823
chr21	exon	9327240	9327298
chr21	exon	9331231	9331290
chr21	exon	9367174	9367275
chr21	exon	9368668	9368911
chr21	exon	9325165	9325223
chr21	exon	9327240	9327798
chr21	exon	9325367	9325823
chr21	exon	9327240	9327299
chr21	gene	9364467	9365225
chr21	exon	9364467	9365225
chr21	gene	9369285	9376645
chr21	exon	9376352	9376645
chr21	exon	9375508	9375719
chr21	exon	9373947	9374166
chr21	exon	9369285	9369326
chr21	gene	9529934	9559268
chr21	exon	9529934	9530263
chr21	exon	9542988	9543108
chr21	exon	9548818	9548995
chr21	exon	9558973	9559268
chr21	gene	9558970	9559155
chr21	exon	9558970	9559155
chr21	gene	9580024	9580415
chr21	exon	9580024	9580415
chr21	gene	9634244	9679906
chr21	exon	9634244	9634398
chr21	exon	9677372	9677569
chr21	exon	9678230	9678353
chr21	exon	9679515	9679906
chr21	gene	9646825	9647000
chr21	exon	9646825	9647000
chr21	gene	9781910	9838011
chr21	exon	9816655	9816833
chr21	exon	9810093	9810515
chr21	exon	9809067	9809181
chr21	exon	9808174	9808361
chr21	exon	9807735	9807820
chr21	exon	9781910	9782304
chr21	exon	9812427	9812602
chr21	exon	9808174	9808361
chr21	exon	9807735	9807974
chr21	exon	9792555	9792642
chr21	exon	9783248	9783305
chr21	exon	9781918	9782304
chr21	exon	9813837	9814009
chr21	exon	9807735	9807974
chr21	exon	9806094	9807102
chr21	exon	9809673	9809723
chr21	exon	9809067	9809181
chr21	exon	9808174	9808361
chr21	exon	9807735	9807820
chr21	exon	9806875	9807102
chr21	exon	9837764	9838011
chr21	exon	9809216	9810515
chr21	gene	9810381	9810503
chr21	exon	9810381	9810503
chr21	gene	9810501	9810848
chr21	exon	9810501	9810848
chr21	gene	9902344	9902627
chr21	exon	9902344	9902627
chr21	gene	9907916	9908010
chr21	exon	9907916	9908010
chr21	gene	9913117	9914846
chr21	exon	9913117	9913506
chr21	exon	9914407	9914713
chr21	exon	9913361	9913506
chr21	exon	9914093	9914182
chr21	exon	9914407	9914846
chr21	gene	9975017	10119309
chr21	exon	10119241	10119309
chr21	exon	10002917	10003095
chr21	exon	10002085	10002284
chr21	exon	9997959	9998048
chr21	exon	9997746	9997846
chr21	exon	9996822	9996991
chr21	exon	9992166	9992259
chr21	exon	9988526	9988661
chr21	exon	9988155	9988318
chr21	exon	9986147	9986340
chr21	exon	9975017	9975104
chr21	gene	9997487	9998033
chr21	exon	9997487	9998033
chr21	gene	10028361	10029855
chr21	exon	10028361	10029855
chr21	gene	10122273	10129029
chr21	exon	10122273	10122332
chr21	exon	10127148	10129029
chr21	gene	10136419	10137004
chr21	exon	10136419	10137004
